gender,age,state_of_origin,institution_tier,skills_score,experience_years,gap_years,referral,communication_score,hiring_decision,actual_performance_score
0,26,Metro,Tier2_College,50.4,4,1,0,44.3,0,30.9
1,24,Tier2,Tier2_College,67.2,2,0,1,53.4,1,50.3
0,30,Tier2,Tier2_College,65.1,4,2,1,74.6,0,51.2
1,30,Tier3,Tier2_College,75.2,2,2,1,79.4,0,55.5
0,28,Metro,Tier2_College,71.8,6,1,0,45.6,1,58.9
0,23,Tier2,IIT_NIT,70.8,3,1,1,73.8,0,37.8
1,44,Metro,Tier3_College,81.5,1,1,1,65.0,1,64.1
1,44,Tier3,Tier2_College,62.0,4,0,0,66.8,0,37.2
0,42,Tier2,IIT_NIT,75.5,3,2,0,62.4,1,66.4
0,37,Tier2,IIT_NIT,71.9,8,0,0,55.8,0,44.8
0,30,Metro,Tier3_College,69.6,3,2,0,65.1,1,66.8
0,34,Tier2,Tier2_College,67.1,5,0,0,53.9,0,48.5
0,40,Metro,Tier3_College,50.2,4,1,1,60.7,1,33.8
1,41,Tier2,Tier2_College,64.4,6,0,0,56.0,0,62.4
0,38,Tier3,Tier2_College,65.3,0,2,0,77.9,0,53.0
0,27,Tier3,Tier3_College,57.9,1,0,0,56.9,0,52.4
1,25,Tier2,IIT_NIT,49.0,6,0,1,81.6,1,39.5
1,22,Tier3,Tier2_College,60.2,1,0,0,74.8,1,48.0
1,39,Metro,Tier2_College,61.4,4,0,0,86.1,1,53.4
0,40,Tier3,Tier3_College,49.2,5,0,1,57.6,0,37.5
0,30,Tier2,Tier2_College,49.2,9,0,0,62.5,0,54.6
1,34,Tier2,Tier2_College,38.7,6,0,0,71.2,0,22.3
0,29,Tier3,Tier2_College,72.1,5,1,0,48.4,1,55.1
0,44,Tier3,Tier2_College,81.7,5,1,0,63.9,0,73.8
1,34,Metro,IIT_NIT,68.2,3,0,0,69.3,0,38.5
1,36,Tier3,Tier2_College,62.3,1,0,0,82.2,1,43.4
1,32,Metro,Tier2_College,48.5,2,0,1,90.1,1,21.3
0,33,Tier3,Tier2_College,37.1,6,0,0,84.7,0,27.4
0,35,Tier2,Tier2_College,67.5,4,2,0,43.5,0,51.9
1,25,Metro,Tier2_College,76.6,2,0,0,81.3,1,49.7
0,22,Tier2,Tier3_College,56.3,4,1,0,61.0,0,43.8
1,45,Tier2,Tier3_College,82.8,4,0,1,61.8,1,55.7
1,25,Tier2,Tier3_College,58.4,5,0,0,88.3,0,49.4
1,40,Metro,Tier2_College,83.2,3,0,0,60.9,0,66.9
0,30,Metro,Tier3_College,57.1,3,0,0,70.5,0,48.6
0,31,Tier3,Tier3_College,30.7,3,1,0,51.7,0,23.6
1,25,Metro,Tier2_College,76.8,2,0,1,43.9,1,51.4
1,41,Tier2,Tier2_College,55.1,1,0,1,52.0,0,32.0
1,30,Tier2,IIT_NIT,46.4,3,0,0,42.3,0,37.9
0,34,Metro,Tier3_College,74.7,6,1,0,62.8,0,46.6
0,33,Tier2,Tier2_College,55.5,2,0,0,49.5,0,53.3
1,32,Tier2,IIT_NIT,48.2,3,0,0,83.9,0,38.5
1,33,Tier2,Tier2_College,86.4,6,0,1,76.9,1,55.4
1,39,Metro,Tier3_College,65.1,5,1,0,61.9,0,46.9
0,33,Tier2,Tier2_College,47.9,4,0,0,52.6,0,41.5
1,37,Metro,Tier3_College,61.5,4,1,1,66.1,1,56.2
1,26,Tier3,Tier3_College,97.9,2,0,1,63.5,0,76.2
1,41,Metro,Tier2_College,69.6,5,0,0,87.7,1,45.1
0,33,Tier3,Tier2_College,59.0,6,0,1,56.7,0,56.5
0,42,Tier2,Tier2_College,75.0,5,3,0,66.2,0,57.4
1,32,Tier3,Tier3_College,61.6,3,0,0,61.4,0,58.1
0,30,Tier2,Tier3_College,60.9,2,0,0,71.8,0,50.2
1,39,Metro,Tier3_College,58.8,2,0,0,81.7,0,48.1
1,24,Tier3,Tier2_College,80.0,7,0,0,82.3,1,62.9
0,41,Metro,Tier2_College,70.7,2,0,0,79.1,1,57.3
1,38,Metro,IIT_NIT,87.9,2,0,0,44.0,0,77.1
0,35,Metro,Tier2_College,72.3,5,2,0,49.7,1,51.9
1,22,Tier3,Tier3_College,89.4,7,0,1,70.5,0,78.1
1,38,Tier2,Tier2_College,77.1,2,0,0,72.8,0,58.2
0,29,Tier2,IIT_NIT,64.4,4,1,0,61.6,1,52.8
0,26,Tier2,IIT_NIT,66.1,4,1,0,76.5,0,61.3
1,26,Tier2,Tier2_College,93.6,2,0,0,88.0,1,66.6
0,30,Tier3,IIT_NIT,86.3,1,2,0,54.7,0,75.5
1,24,Tier2,Tier2_College,89.7,3,0,1,51.3,0,73.6
1,40,Tier3,Tier3_College,53.9,8,0,1,73.2,0,48.9
1,44,Metro,Tier2_College,41.7,7,0,0,65.7,0,44.4
0,30,Metro,Tier2_College,56.2,5,1,0,42.4,0,48.3
1,43,Tier2,Tier2_College,70.3,4,0,1,73.4,1,60.4
1,39,Tier2,Tier3_College,59.0,3,0,0,75.3,0,57.5
0,37,Tier2,IIT_NIT,68.4,9,1,0,56.5,1,58.9
1,22,Metro,Tier3_College,61.7,1,0,0,71.1,1,17.0
1,23,Metro,Tier2_College,43.3,1,0,0,76.8,0,28.6
1,35,Tier2,Tier2_College,74.0,7,0,1,87.6,0,66.2
0,35,Tier2,IIT_NIT,68.4,3,0,0,72.4,0,49.2
1,22,Metro,IIT_NIT,86.6,2,0,0,55.0,1,57.5
0,37,Tier2,Tier3_College,70.2,8,1,0,82.8,0,49.6
0,36,Metro,Tier2_College,79.0,5,0,0,88.4,0,66.7
1,36,Tier2,Tier2_College,56.5,2,0,0,75.1,0,34.1
1,33,Metro,Tier2_College,72.9,1,0,1,86.5,0,57.9
0,37,Tier3,Tier3_College,79.3,4,1,0,48.5,0,59.0
0,35,Tier2,Tier3_College,75.8,4,0,0,65.5,1,66.5
0,45,Metro,Tier2_College,64.8,3,1,0,78.2,0,55.3
0,36,Tier2,Tier2_College,72.9,6,1,1,68.1,0,59.3
0,44,Tier3,Tier3_College,76.7,2,0,0,54.1,0,53.9
0,36,Tier2,Tier3_College,84.8,3,1,0,52.9,0,64.4
1,40,Tier3,Tier2_College,60.1,5,0,0,71.5,0,39.7
1,29,Metro,IIT_NIT,52.4,0,0,0,82.1,1,35.0
1,23,Tier3,Tier3_College,56.4,1,0,0,54.2,0,51.9
1,23,Tier2,IIT_NIT,70.0,1,0,1,63.5,0,44.4
0,31,Metro,IIT_NIT,68.1,1,1,0,96.2,1,39.7
1,24,Tier2,Tier3_College,76.8,6,0,0,77.7,0,58.1
1,44,Tier3,Tier2_College,79.6,8,0,0,65.0,0,62.8
1,38,Tier3,Tier3_College,41.6,2,0,1,79.8,1,28.1
1,29,Tier2,Tier2_College,61.3,6,2,0,78.9,0,45.8
1,44,Metro,Tier3_College,71.0,2,0,0,75.7,1,49.3
1,25,Tier2,Tier2_College,83.6,4,1,0,73.0,0,73.8
0,35,Metro,Tier3_College,67.3,1,0,0,60.1,0,61.3
1,42,Metro,Tier2_College,87.1,4,1,1,84.3,1,54.1
1,31,Tier2,IIT_NIT,75.7,9,0,0,60.4,1,65.9
1,22,Tier3,Tier2_College,73.3,3,0,1,78.5,0,33.4
1,25,Tier2,Tier3_College,66.5,3,0,0,81.3,0,60.6
0,22,Metro,IIT_NIT,67.7,4,0,0,61.2,0,53.9
0,38,Tier2,Tier2_College,72.6,5,0,0,44.7,1,54.5
1,38,Tier3,Tier2_College,65.3,3,0,1,76.6,0,39.1
1,28,Tier2,IIT_NIT,83.6,4,0,0,79.4,1,69.5
1,44,Tier2,Tier2_College,80.3,1,0,1,75.2,0,48.1
0,41,Tier3,Tier3_College,84.8,6,1,0,45.5,0,77.7
0,36,Tier3,Tier2_College,53.4,2,0,0,66.6,0,43.3
1,34,Metro,Tier2_College,53.0,6,2,1,94.2,1,46.0
1,23,Metro,Tier3_College,74.8,3,0,0,92.7,0,53.8
1,40,Tier3,Tier3_College,66.9,1,0,0,83.0,0,57.5
1,45,Tier2,Tier3_College,71.6,5,0,0,77.0,0,40.7
1,34,Metro,IIT_NIT,52.4,2,0,0,79.1,1,39.1
0,45,Tier2,Tier2_College,47.6,5,0,0,59.0,0,25.5
1,32,Tier2,Tier2_College,71.3,9,0,0,90.0,1,61.5
0,43,Tier3,Tier2_College,57.4,4,1,0,65.4,0,37.5
1,36,Metro,Tier3_College,78.0,4,1,0,87.0,0,61.2
1,31,Tier2,Tier2_College,59.4,5,0,0,66.5,1,42.6
1,30,Tier3,IIT_NIT,55.6,4,0,0,75.4,0,47.5
0,30,Metro,Tier3_College,36.3,6,1,0,66.7,0,32.5
1,41,Metro,Tier2_College,85.5,3,0,1,54.8,0,61.1
0,22,Tier3,Tier3_College,77.8,3,0,1,53.9,1,60.8
1,38,Tier2,Tier2_College,47.1,5,0,0,65.2,0,29.5
0,33,Tier2,IIT_NIT,40.0,6,1,0,83.3,0,51.2
0,31,Tier2,Tier2_College,59.6,4,1,0,51.7,0,49.9
1,26,Metro,Tier2_College,81.3,5,0,0,61.2,1,62.7
0,39,Tier3,Tier2_College,60.6,7,1,0,54.3,0,29.5
1,36,Metro,Tier2_College,65.1,2,0,0,87.6,1,54.3
1,27,Tier2,Tier2_College,81.9,8,0,1,68.3,1,50.3
0,28,Metro,Tier2_College,54.2,3,3,0,66.6,0,38.7
1,38,Metro,Tier2_College,58.5,4,0,1,82.7,0,42.0
0,27,Tier3,Tier2_College,71.1,4,0,0,83.0,0,69.9
1,29,Tier3,Tier2_College,64.1,8,0,0,91.6,0,53.9
0,33,Tier3,Tier2_College,55.7,6,1,1,81.6,0,35.5
0,42,Tier2,IIT_NIT,77.9,3,1,1,62.8,1,50.0
0,35,Tier2,IIT_NIT,75.2,2,2,1,60.5,0,60.2
0,33,Tier2,Tier2_College,79.7,5,0,0,63.1,0,69.5
0,44,Tier3,Tier2_College,65.9,4,0,0,42.2,0,50.5
1,31,Tier2,Tier2_College,43.3,2,1,0,53.1,0,31.5
1,43,Metro,Tier3_College,68.2,6,3,1,80.5,1,54.1
1,41,Metro,Tier2_College,51.6,2,0,1,54.6,0,49.5
1,36,Metro,Tier2_College,39.6,2,0,1,60.4,0,34.6
0,28,Tier2,Tier3_College,64.2,2,0,0,67.3,0,49.0
0,30,Tier3,Tier3_College,69.4,7,0,1,50.3,0,49.6
0,31,Metro,Tier3_College,90.4,5,0,1,61.3,0,76.9
0,31,Metro,IIT_NIT,51.1,3,0,0,61.5,1,45.1
1,37,Metro,Tier2_College,77.5,4,1,0,44.0,1,69.9
1,28,Tier3,Tier3_College,45.6,2,0,0,67.3,1,42.5
0,26,Metro,Tier3_College,85.8,8,0,0,63.6,0,71.4
0,44,Metro,Tier2_College,58.2,2,1,0,65.3,0,46.4
1,24,Metro,IIT_NIT,63.3,6,0,0,56.4,0,44.2
1,39,Tier2,Tier3_College,63.5,2,0,0,59.7,1,51.7
0,32,Tier2,Tier2_College,78.6,7,2,0,59.7,0,58.1
1,36,Tier2,Tier2_College,47.7,3,0,0,56.9,1,24.5
1,42,Metro,Tier2_College,65.5,4,0,0,66.8,0,66.2
0,41,Tier2,Tier2_College,59.0,3,3,0,94.7,1,38.1
0,26,Metro,Tier2_College,98.8,10,0,0,72.0,0,72.1
1,45,Metro,Tier2_College,52.8,3,0,0,67.7,0,42.2
1,33,Tier2,Tier3_College,31.9,4,1,0,68.8,0,27.3
1,25,Metro,Tier2_College,91.7,3,0,0,87.6,0,71.7
0,36,Tier2,Tier2_College,74.9,6,1,0,57.5,0,55.6
0,30,Metro,Tier3_College,57.0,8,0,0,71.1,1,50.4
1,28,Metro,Tier2_College,67.5,1,0,1,89.0,0,60.3
1,31,Tier3,Tier2_College,56.8,2,0,1,67.4,0,36.5
0,44,Tier2,Tier2_College,40.6,2,1,0,62.3,0,21.7
1,34,Tier2,IIT_NIT,65.7,4,0,0,88.1,1,33.8
1,29,Tier3,IIT_NIT,65.6,1,3,0,80.3,0,46.2
1,33,Tier2,Tier3_College,72.8,7,0,0,76.4,0,58.4
1,43,Tier3,Tier3_College,54.4,2,0,1,66.8,0,44.5
1,45,Tier2,Tier3_College,57.2,3,0,1,56.1,1,39.7
1,40,Metro,IIT_NIT,62.7,2,0,0,97.4,1,58.9
1,22,Metro,Tier2_College,54.3,2,0,0,86.3,0,48.1
0,37,Tier2,IIT_NIT,83.9,2,0,0,64.0,1,65.3
1,43,Metro,Tier2_College,79.9,6,0,0,87.4,1,60.2
0,38,Metro,Tier2_College,60.8,5,3,1,80.1,0,38.5
1,39,Metro,Tier3_College,75.5,5,0,1,65.7,1,52.4
0,32,Metro,IIT_NIT,50.7,5,2,0,64.7,0,33.8
0,39,Metro,IIT_NIT,61.5,1,2,0,77.4,1,48.6
0,28,Metro,Tier2_College,88.5,3,0,0,57.5,0,70.3
0,39,Metro,IIT_NIT,77.0,3,1,0,76.3,1,46.6
1,29,Metro,Tier3_College,72.0,4,0,1,70.3,1,59.4
1,27,Tier2,Tier3_College,63.0,5,0,0,60.9,1,52.2
1,28,Metro,IIT_NIT,67.4,5,0,1,61.8,1,55.9
0,44,Tier3,Tier2_College,47.4,2,0,0,60.3,0,36.0
0,43,Tier3,Tier3_College,63.5,3,1,0,66.7,0,45.0
0,31,Tier2,Tier3_College,73.3,5,0,0,57.9,0,68.3
0,32,Tier2,Tier3_College,67.6,12,2,0,60.7,0,47.0
1,34,Metro,IIT_NIT,67.6,3,0,1,75.2,1,35.6
0,30,Metro,Tier2_College,58.8,4,0,0,100.0,0,39.3
0,28,Tier3,IIT_NIT,55.3,5,0,0,66.9,0,52.8
0,30,Metro,Tier2_College,54.0,2,0,0,72.9,0,42.6
0,34,Tier3,Tier3_College,64.5,2,1,0,63.0,0,41.9
1,24,Tier2,IIT_NIT,78.3,3,2,1,95.3,0,64.8
1,24,Metro,Tier2_College,56.0,4,2,0,49.3,0,45.0
0,22,Tier2,Tier2_College,68.6,4,0,0,51.9,0,54.0
0,42,Tier2,Tier3_College,68.2,4,0,0,55.0,0,44.1
0,41,Metro,IIT_NIT,81.0,6,1,0,78.6,1,69.0
0,23,Metro,Tier2_College,68.2,4,3,0,62.6,0,46.8
0,24,Tier2,Tier2_College,47.2,3,0,0,74.6,0,47.2
1,36,Tier2,IIT_NIT,97.7,3,0,1,39.2,1,63.6
1,45,Metro,Tier2_College,81.6,3,0,0,76.9,1,65.0
1,27,Metro,Tier2_College,74.8,4,0,0,58.2,0,48.1
0,34,Tier3,Tier3_College,59.9,5,1,0,73.6,0,36.1
0,42,Tier2,Tier2_College,63.5,7,0,0,52.0,0,54.4
1,22,Tier2,Tier2_College,48.1,7,0,0,60.6,0,31.9
1,41,Tier3,Tier3_College,63.3,6,1,0,51.5,0,46.7
1,40,Metro,Tier3_College,70.5,3,3,0,59.6,0,45.5
0,22,Tier2,Tier3_College,67.6,4,0,0,64.5,0,64.5
1,42,Tier3,Tier2_College,92.5,6,0,0,63.6,0,67.4
0,43,Tier3,Tier2_College,77.4,4,0,1,54.2,0,66.2
1,23,Metro,Tier2_College,81.6,2,0,0,54.0,0,56.4
1,36,Metro,Tier3_College,75.6,6,1,0,64.1,0,46.4
1,35,Tier2,Tier3_College,70.3,4,0,0,82.7,0,54.1
0,40,Metro,Tier2_College,74.4,2,1,1,69.7,0,63.4
1,32,Tier3,IIT_NIT,40.2,5,0,1,72.6,1,30.8
0,36,Metro,IIT_NIT,64.4,4,0,1,84.6,0,47.7
0,27,Metro,Tier2_College,48.4,4,3,0,78.8,0,39.7
0,41,Metro,Tier2_College,51.5,2,0,0,82.9,0,45.1
1,30,Tier2,Tier2_College,84.7,5,0,0,72.2,1,67.3
0,26,Tier3,Tier2_College,52.9,3,0,0,55.9,0,34.0
0,41,Tier2,Tier2_College,49.5,5,1,0,66.2,0,33.5
1,23,Tier3,Tier2_College,73.5,4,0,0,69.3,0,61.3
0,27,Metro,Tier2_College,67.0,6,0,0,43.9,1,46.0
1,39,Metro,Tier2_College,74.2,5,0,0,68.8,0,55.7
0,44,Tier3,Tier3_College,92.6,2,2,0,75.9,0,77.5
0,40,Tier3,Tier2_College,76.0,4,2,0,39.1,0,60.1
1,30,Tier3,Tier2_College,46.3,3,0,1,47.0,0,35.1
0,42,Tier3,Tier2_College,81.1,7,3,0,50.5,0,53.7
1,45,Metro,Tier2_College,64.9,5,0,0,65.5,0,38.4
1,27,Metro,Tier2_College,70.4,4,0,0,70.6,1,57.7
1,35,Tier3,Tier2_College,44.9,4,0,0,90.2,0,36.0
1,45,Metro,Tier2_College,75.0,4,0,1,81.6,1,47.5
0,34,Tier2,Tier3_College,49.8,6,2,1,68.0,0,48.0
0,32,Tier2,Tier3_College,75.5,4,0,1,62.8,0,48.7
1,33,Metro,Tier2_College,57.9,3,0,0,71.9,1,38.8
1,40,Tier3,Tier3_College,78.1,2,0,0,78.7,0,55.2
1,40,Metro,Tier2_College,49.9,4,0,1,87.3,1,51.1
1,42,Tier3,IIT_NIT,46.1,6,0,0,59.1,0,41.0
1,40,Tier2,Tier2_College,60.4,6,0,0,75.0,1,49.5
1,45,Tier2,Tier2_College,71.7,3,0,0,71.9,0,49.8
0,34,Tier2,IIT_NIT,52.0,6,2,0,78.0,0,35.9
1,35,Metro,Tier2_College,70.9,2,0,0,90.4,0,46.1
1,45,Tier2,Tier3_College,80.2,3,0,1,74.3,1,76.2
0,39,Tier2,Tier2_College,49.5,1,1,1,63.0,1,29.5
1,33,Tier2,Tier2_College,70.9,8,0,1,51.1,1,47.2
1,25,Metro,Tier2_College,75.6,3,0,1,59.5,0,55.2
1,31,Metro,Tier2_College,65.3,2,1,0,75.6,0,64.2
0,38,Metro,IIT_NIT,66.8,4,0,0,82.3,1,52.9
0,25,Tier2,Tier3_College,48.3,2,1,0,85.3,0,33.8
1,33,Metro,Tier2_College,74.1,4,0,0,46.7,0,49.5
1,34,Tier3,Tier3_College,68.9,4,0,0,62.7,0,60.2
0,25,Tier2,IIT_NIT,70.1,3,0,0,67.8,0,64.0
0,31,Tier3,Tier3_College,96.9,3,1,1,73.5,0,65.2
1,24,Tier3,Tier3_College,65.1,4,0,0,63.2,1,46.1
0,36,Metro,Tier3_College,72.5,3,0,0,64.4,1,49.9
1,23,Tier3,Tier3_College,86.0,5,0,0,70.0,1,61.8
1,38,Tier2,IIT_NIT,67.3,3,0,1,47.3,1,52.2
0,27,Tier3,Tier2_College,58.0,3,0,0,58.3,0,38.0
1,29,Tier3,Tier2_College,73.6,3,0,1,62.7,0,55.0
0,24,Metro,Tier2_College,58.4,4,1,0,72.3,0,39.7
0,39,Tier2,Tier3_College,84.8,3,0,0,70.3,0,61.4
1,43,Tier2,Tier2_College,75.2,2,0,0,62.3,0,58.4
1,22,Tier2,IIT_NIT,55.9,4,0,1,69.8,0,48.4
1,37,Metro,Tier2_College,50.5,1,0,0,73.8,1,40.1
1,28,Metro,Tier3_College,70.2,2,0,0,69.6,0,54.9
0,24,Tier2,Tier3_College,71.6,3,0,0,77.3,0,79.4
0,44,Tier2,Tier2_College,50.6,5,0,0,62.8,0,42.2
0,25,Tier3,Tier2_College,79.0,1,0,0,88.7,0,71.0
0,30,Tier3,Tier2_College,77.3,5,3,0,53.3,0,62.6
0,26,Tier2,Tier2_College,72.8,4,0,1,74.0,1,51.6
0,40,Metro,IIT_NIT,78.6,1,0,0,81.1,0,69.3
1,36,Metro,Tier3_College,54.1,3,0,0,59.5,0,51.0
1,29,Tier2,Tier2_College,55.0,1,0,1,76.1,1,44.4
1,27,Tier3,Tier2_College,64.4,3,0,0,84.6,0,53.6
1,39,Tier2,IIT_NIT,59.1,5,2,1,77.1,1,44.8
0,40,Tier2,Tier3_College,75.0,4,1,0,37.7,0,64.2
0,45,Tier3,Tier3_College,79.3,3,0,0,73.0,0,63.1
1,36,Tier3,Tier2_College,58.2,5,0,0,73.7,1,46.2
1,28,Metro,Tier3_College,55.9,4,2,1,79.2,0,31.2
0,31,Metro,Tier2_College,80.0,5,0,0,64.8,1,76.8
1,27,Metro,Tier2_College,54.3,5,0,1,61.3,0,56.5
1,35,Tier2,Tier2_College,64.0,2,0,1,89.8,0,47.0
1,38,Tier3,Tier3_College,53.9,5,0,0,83.0,0,38.9
0,30,Metro,Tier2_College,59.7,8,0,0,83.1,0,47.3
1,40,Metro,Tier3_College,46.9,6,0,1,70.2,1,37.6
1,26,Tier3,Tier2_College,86.0,4,0,1,71.0,1,73.2
1,44,Tier2,Tier3_College,82.2,10,0,0,77.6,1,48.2
1,28,Tier3,Tier3_College,56.7,3,0,1,70.9,0,46.3
1,40,Tier2,Tier2_College,74.5,1,0,0,71.5,0,43.7
1,41,Tier2,Tier3_College,47.9,7,0,0,79.8,1,27.7
0,28,Metro,Tier2_College,76.7,8,1,0,59.4,0,65.2
1,45,Metro,Tier3_College,55.6,9,0,1,91.2,0,45.8
1,23,Tier2,Tier3_College,85.0,3,0,0,70.6,0,69.4
1,44,Metro,IIT_NIT,75.2,4,2,0,63.6,1,48.7
0,37,Metro,Tier3_College,62.9,3,1,0,57.7,0,35.4
0,34,Tier3,Tier2_College,62.3,6,0,0,42.8,0,52.6
1,29,Metro,Tier3_College,70.0,4,0,0,79.6,1,41.4
1,27,Tier2,Tier3_College,55.1,4,2,1,60.9,0,28.7
1,27,Metro,IIT_NIT,83.7,2,0,0,74.3,1,63.0
1,30,Tier3,Tier2_College,72.3,3,0,1,70.9,1,43.0
1,25,Metro,Tier2_College,81.5,6,0,0,40.8,1,59.6
1,32,Tier3,Tier3_College,33.7,1,0,1,64.9,0,21.2
1,26,Metro,Tier3_College,68.2,5,1,1,97.3,0,55.0
1,38,Tier2,Tier2_College,71.5,6,0,1,78.2,1,58.4
1,41,Tier2,Tier3_College,68.0,5,0,1,73.5,0,67.7
0,28,Metro,Tier2_College,68.3,4,1,0,63.5,0,42.8
1,36,Metro,IIT_NIT,63.5,2,0,0,38.8,0,31.9
1,36,Tier3,Tier2_College,99.6,3,0,0,69.2,1,57.7
0,35,Tier3,Tier2_College,71.4,4,1,0,65.6,0,58.4
0,34,Metro,Tier2_College,69.7,5,0,0,56.2,1,59.1
0,32,Metro,IIT_NIT,81.1,3,0,0,57.4,1,66.2
0,34,Metro,IIT_NIT,60.2,3,0,1,61.6,1,56.4
0,43,Metro,Tier3_College,50.0,4,0,0,70.6,1,30.1
0,45,Tier3,Tier2_College,80.7,4,0,0,43.3,0,58.3
1,30,Tier2,Tier2_College,63.3,7,0,0,46.8,0,41.4
1,31,Tier2,Tier2_College,87.1,7,0,1,78.6,1,46.7
0,25,Tier3,Tier2_College,86.2,6,1,0,56.6,0,70.0
0,38,Tier2,Tier2_College,35.5,5,0,0,80.1,0,33.7
1,35,Tier2,Tier2_College,69.0,3,0,0,57.3,0,47.3
0,45,Metro,Tier2_College,83.1,6,1,0,65.9,1,60.0
1,39,Tier2,Tier3_College,43.4,3,0,1,83.5,0,32.3
1,32,Tier2,Tier2_College,73.1,2,0,0,84.5,0,58.0
1,37,Metro,Tier2_College,77.2,4,0,1,73.8,0,57.7
0,22,Metro,Tier2_College,67.2,3,0,0,54.0,0,47.9
1,28,Metro,Tier2_College,67.3,4,0,1,50.8,0,61.2
0,31,Metro,Tier3_College,84.8,5,1,0,66.8,0,67.1
1,30,Tier2,Tier3_College,47.1,5,0,0,80.8,0,46.4
1,24,Tier2,Tier2_College,79.6,3,1,1,60.5,1,66.8
0,43,Tier2,Tier2_College,74.4,7,1,0,74.0,0,49.5
0,44,Metro,Tier3_College,86.2,7,1,0,48.3,1,80.4
0,35,Tier2,Tier2_College,54.7,7,2,1,65.3,1,39.8
1,36,Metro,Tier2_College,88.7,9,0,0,83.0,1,71.7
0,23,Tier2,Tier2_College,48.6,3,0,0,76.6,0,41.5
1,45,Tier3,Tier3_College,63.4,4,0,0,71.2,0,43.4
0,35,Metro,Tier3_College,51.7,1,2,0,62.7,0,39.2
1,37,Tier3,Tier2_College,78.1,2,0,1,59.8,0,67.8
1,28,Tier3,Tier2_College,57.3,4,0,0,48.1,1,49.8
1,25,Metro,Tier2_College,83.9,0,0,1,66.8,1,56.5
1,39,Metro,Tier3_College,44.4,4,1,1,90.8,0,27.3
0,45,Tier3,Tier2_College,61.8,5,1,0,60.6,1,46.6
0,26,Metro,Tier3_College,93.0,4,1,0,68.9,1,75.1
1,27,Tier3,Tier2_College,57.4,6,0,1,71.2,0,49.3
0,28,Tier2,Tier3_College,82.8,5,1,0,60.6,0,69.0
1,36,Metro,Tier2_College,77.7,5,0,1,83.3,1,63.2
0,22,Metro,Tier2_College,49.7,6,0,0,70.0,1,24.8
0,45,Tier2,Tier3_College,71.0,4,1,0,62.9,0,49.7
0,25,Tier2,Tier3_College,89.4,7,2,0,56.2,0,64.6
1,22,Tier2,Tier2_College,62.3,8,0,1,79.1,0,63.1
0,32,Tier3,Tier2_College,58.3,6,2,0,65.3,0,60.2
1,39,Tier3,Tier2_College,72.6,3,0,1,68.2,1,52.4
0,35,Metro,Tier2_College,65.0,7,0,0,67.4,0,62.2
1,43,Tier3,Tier3_College,47.1,2,0,1,73.5,0,34.7
0,32,Tier3,Tier2_College,64.9,4,0,0,51.1,0,52.4
1,31,Tier3,Tier3_College,61.2,6,0,1,55.5,0,49.5
1,38,Tier2,Tier2_College,66.1,2,0,1,74.3,0,66.9
0,25,Tier3,Tier3_College,34.4,5,0,0,72.5,0,32.1
1,45,Tier2,Tier2_College,73.1,7,0,0,51.8,0,55.0
1,36,Metro,IIT_NIT,45.1,2,0,0,80.8,0,53.4
1,37,Tier3,IIT_NIT,78.5,3,0,1,83.5,1,59.6
1,42,Metro,Tier3_College,83.0,5,0,0,47.9,0,67.4
0,34,Metro,Tier2_College,40.2,3,0,1,60.0,1,28.2
1,30,Tier3,IIT_NIT,86.1,5,0,0,68.4,1,61.4
0,32,Metro,Tier3_College,66.4,1,0,1,97.2,0,50.5
0,32,Tier3,Tier3_College,83.1,5,2,0,59.5,0,65.2
1,27,Tier2,Tier3_College,81.0,1,0,0,65.3,1,63.9
0,22,Metro,Tier2_College,47.8,1,1,0,71.7,0,10.0
1,43,Tier2,Tier2_College,56.1,2,0,1,59.6,0,39.8
1,27,Tier3,Tier3_College,90.6,2,0,0,68.0,1,67.8
1,34,Tier2,Tier2_College,50.6,3,0,0,68.2,0,40.7
1,43,Tier3,IIT_NIT,73.1,3,1,0,84.0,0,61.9
0,45,Tier3,Tier2_College,57.4,6,1,1,62.7,0,28.0
0,43,Metro,Tier3_College,55.3,5,0,0,96.6,0,41.8
0,26,Metro,IIT_NIT,67.7,1,0,0,52.1,0,53.8
0,36,Tier3,Tier3_College,98.7,4,0,0,61.0,0,91.8
0,39,Tier2,Tier2_College,78.8,2,1,1,65.5,0,61.5
0,41,Metro,Tier3_College,53.2,1,1,0,69.0,0,49.7
1,35,Tier3,Tier3_College,70.7,5,0,0,51.4,0,44.0
1,36,Tier3,Tier2_College,42.0,2,0,0,71.8,0,33.2
0,26,Tier2,Tier2_College,36.4,3,1,0,44.8,0,32.7
1,25,Tier2,Tier3_College,70.4,2,0,0,57.3,0,47.6
0,23,Tier2,Tier2_College,78.0,7,2,0,56.3,0,68.3
0,28,Tier2,Tier3_College,89.9,4,1,1,72.3,0,59.9
1,31,Tier3,Tier3_College,73.2,2,0,0,76.2,0,43.6
1,37,Tier3,Tier2_College,68.1,5,2,0,71.4,0,57.3
1,31,Tier2,Tier2_College,63.3,5,0,1,64.5,0,62.1
0,39,Tier3,Tier2_College,75.4,4,0,0,74.7,1,65.4
1,38,Tier3,Tier3_College,51.0,5,0,1,63.3,0,40.8
1,42,Metro,IIT_NIT,58.5,3,0,0,61.0,0,42.5
1,34,Metro,Tier3_College,51.5,7,0,1,82.8,0,38.6
